time,FLOW,TEMP,SALT,OXY_oxy,NIT_amm,NIT_nit,PHS_frp,OGM_doc,OGM_docr,OGM_poc,OGM_don,OGM_donr,OGM_pon,OGM_dop,OGM_dopr,OGM_pop,CAR_dic,CAR_pH,SIL_rsi,CAR_ch4,PHY_cyano,PHY_cyano_IN,PHY_cyano_IP,PHY_green,PHY_green_IN,PHY_green_IP,PHY_diatom,PHY_diatom_IN,PHY_diatom_IP
2019-04-10,3.23372,11.4342,0,301.6865,0.7664,0.0427,0.09765000000000001,12.10356,386.5002,22.6024,1.634,14.7056,3.2679,0.0082,0.074,0.1919,60.9078,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-04-11,2.2635199999999998,12.0084,0,299.1501,0.6214,0.24255,0.1791,10.5445305,336.7157,19.691,0.8939,8.045,1.7878,0.0333,0.2995,0.7764,85.6655,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-04-12,2.8434,12.51135,0,296.9594,0.1565,0.20929999999999999,0.09090000000000001,9.189873,293.4585,17.1613,1.5291,13.7616,3.0581,0.0292,0.2631,0.682,43.372,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-04-13,5.6063,12.594,0,296.6021,0.3021,0.3171,0.1611,13.177584,420.7963,24.608,0.305,2.7447,0.6099,0.023,0.2072,0.5371,37.8539,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-04-14,15.261679999999998,12.35145,0,297.6531,0.344,0.16310000000000002,0,18.643684500000003,595.3445,34.8155,0.3496,3.1468,0.6993,0.037,0.3334,0.8645,41.6855,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-04-15,12.17958,9.63945,0,309.8666,0.3914,0.48650000000000004,0.01005,7.966854,254.4035,14.8774,0.9466,8.5192,1.8932,0.0636,0.5726,1.4844,57.333,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-04-16,8.52572,9.82485,0,309.0034,0.3669,0.11445,0.03345,4.14666,132.4146,7.7435,0.4983,4.4847,0.9966,0.0325,0.2925,0.7584,22.2271,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-04-17,5.9680599999999995,12.0663,0,298.8968,0.6494,0.1162,0.0393,11.8107675,377.151,22.0556,1.4303,12.8726,2.8606,0.0198,0.1784,0.4625,64.9078,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-04-18,4.19356,13.9212,0,290.9686,1.0716,0.02275,0.20834999999999998,9.638307,307.7777,17.9987,0.2339,2.1052,0.4678,0.0292,0.2624,0.6803,49.2622,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-04-19,8.90722,14.10705,0,290.1952,1.8171,0.13615,0.05399999999999999,8.368416,267.2268,15.6273,0.4999,4.4987,0.9997,0.0168,0.1513,0.3924,68.7753,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-04-20,6.797419999999999,11.9967,0,299.2015,1.2423,0.23065,0.08535,4.494735,143.5291,8.3935,0.7773,6.9959,1.5546,0.0246,0.2217,0.5747,49.8165,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-04-21,4.758179999999999,11.5857,0,301.014,1.2854,0.49595,0.17835,2.7770715000000004,88.6799,5.186,0.3705,3.3342,0.7409,0.0689,0.6205,1.6088,66.7894,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-04-22,3.33074,12.34155,0,297.6959,0,0.6083000000000001,0.11805000000000002,8.1309375,259.6437,15.1838,1.1432,10.289,2.2864,0.0285,0.2562,0.6641,68.8732,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-04-23,2.3315599999999996,14.1819,0,289.8847,0.2563,0.13090000000000002,0.0852,7.437779999999999,237.5086,13.8894,1.0706,9.6358,2.1413,-0.0017,-0.0153,-0.0398,79.733,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-04-24,1.6321199999999998,15.34035,0,285.153,0.0854,0.15435,0,10.9835145,350.7346,20.5108,1.5735,14.1617,3.147,0.0369,0.3325,0.8621,44.5408,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-04-25,1.1423999999999999,15.99735,0,282.5301,0.9523,0.1533,0.1581,3.638313,116.1811,6.7942,0.7847,7.0624,1.5694,0.0115,0.1032,0.2676,89.1248,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-04-26,1.9108599999999998,14.79345,0,287.3694,0.5107,0,0.10275000000000001,9.185337,293.313,17.1528,0.7712,6.9412,1.5425,0.0309,0.2783,0.7216,37.85,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-04-27,1.54826,13.0113,0,294.8104,0.1071,0,0.04485,3.0190545,96.4071,5.6378,0.952,8.568,1.904,-9e-4,-0.0081,-0.0209,80.9992,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-04-28,1.08374,14.48115,0,288.6492,0.7119,0.13825,0.055650000000000005,5.640579000000001,180.1195,10.5333,1.6192,14.5727,3.2384,0.0583,0.5244,1.3595,55.4553,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-04-29,0.75866,13.2348,0,293.8581,0.4949,0.413,0,7.792281,248.8287,14.5514,0.3197,2.8771,0.6393,0.0511,0.4601,1.1928,28.3198,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-04-30,0.53102,15.4935,0,284.5378,0,0.2737,0.1182,0,0,0,1.184,10.6556,2.3679,0.0183,0.165,0.4278,74.5722,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-05-01,0.3717,17.74095,0,275.7745,0.622,0.33775,0.056549999999999996,5.135004,163.9746,9.5892,0.6753,6.0778,1.3506,0.0732,0.659,1.7086,65.1505,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-05-02,0.26026,19.11345,0,270.6565,0,0.77035,0.04845000000000001,4.7024145,150.1609,8.7813,1.0602,9.5418,2.1204,0.0307,0.2761,0.7157,67.2733,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-05-03,0.47585999999999995,20.1072,0,267.0554,0.8189,0.3045,0.0699,5.3513145,170.8824,9.9931,0.7937,7.1435,1.5874,0.0628,0.5656,1.4663,72.3549,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-05-04,1.8284,20.37675,0,266.0934,0.961,0,0.1215,16.0293105,511.86,29.9333,0.4747,4.2724,0.9494,0.0617,0.5549,1.4387,91.4235,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-05-05,3.6121399999999997,19.8915,0,267.8295,0.5143,0.09519999999999999,0.0852,4.11705,131.4687,7.6882,0.941,8.4693,1.8821,1e-4,7e-4,0.0018,63.0661,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-05-06,2.52854,19.66935,0,268.6316,0.9202,0.2492,0.13424999999999998,11.4539355,365.756,21.3892,1.2577,11.3192,2.5154,0.0412,0.3706,0.9608,61.7032,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-05-07,2.3211999999999997,19.44705,0,269.4381,0.5749,0.24815,0.0711,7.6232205,243.431,14.2357,1.4168,12.751,2.8335,0.0656,0.5906,1.5312,57.5559,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-05-08,1.62484,20.3454,0,266.2046,0.9915,0.4158,0.11249999999999999,0,0,0,1.7856,16.0701,3.5711,0.0259,0.2332,0.6046,63.4687,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-05-09,1.13736,20.44545,0,265.849,0.9027,0.2982,0.01665,3.92301,125.2729,7.3259,1.1053,9.9475,2.2106,0.0407,0.3664,0.95,38.8403,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-05-10,0.7961799999999999,20.3505,0,266.1868,0.5662,0.441,0.055799999999999995,4.8979665,156.4055,9.1465,0.9471,8.5242,1.8943,0.034,0.3061,0.7935,55.5472,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-05-11,2.63508,19.9665,0,267.5598,0,0.027299999999999998,0,0,0,0,0.7576,6.8185,1.5152,0.017,0.1527,0.3958,22.6877,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-05-12,4.907979999999999,19.69905,0,268.524,0.3802,0.15785,0.10425000000000001,5.51691,176.1698,10.3023,0.0823,0.741,0.1647,0.0426,0.3831,0.9932,51.838,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-05-13,3.99462,17.6454,0,276.1369,0.0463,0.1456,0.13770000000000002,7.0947765,226.5563,13.2489,0.8271,7.4437,1.6542,0.0126,0.1133,0.2938,52.5041,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-05-14,2.79622,14.8659,0,287.0738,0.7068,0.4221,0.11399999999999999,12.58614,401.9104,23.5035,1.2267,11.0406,2.4535,-0.0014,-0.0126,-0.0326,92.8403,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-05-15,1.9573399999999996,14.6835,0,287.8189,0.3585,0.5292,0.11084999999999999,11.051869499999999,352.9165,20.6384,0.3907,3.5159,0.7813,0.0291,0.2623,0.6799,48.1345,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-05-16,1.37018,15.74535,0,283.5311,0.659,0.44765000000000005,0.09855,12.114963,386.8639,22.6236,0.6428,5.7856,1.2857,0.0766,0.6892,1.7869,85.9463,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-05-17,1.2357799999999999,17.2977,0,277.4645,0.8718,0,0.020399999999999998,9.710568,310.0857,18.1337,0.6628,5.9649,1.3255,0.0219,0.197,0.5107,55.7757,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-05-18,0.8650599999999999,18.81285,0,271.763,0.4551,0.7343,0.05805,5.1933735,165.8392,9.6982,1.0044,9.0395,2.0088,-0.0012,-0.0104,-0.0271,74.1579,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-05-19,0.66248,20.38785,0,266.0539,0.1601,0.1792,0.02085,8.2717425,264.1398,15.4468,1.2103,10.8931,2.4207,0.0455,0.4094,1.0613,47.6636,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-05-20,0.46368,20.3274,0,266.2692,0.9776,0.46655,0,5.4589815,174.3207,10.1942,0.521,4.6892,1.042,0.0467,0.4205,1.0901,45.8912,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-05-21,0.32465999999999995,18.88155,0,271.5092,0.5973,0.2765,0.05895,9.077481,289.8688,16.9514,0.6895,6.2059,1.3791,0.0385,0.3462,0.8975,66.0589,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-05-22,0.22721999999999998,17.5611,0,276.4579,0.4568,0.30835,0.056549999999999996,8.071938,257.7595,15.0737,1.1617,10.4553,2.3234,0.0524,0.4714,1.2221,58.5411,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-05-23,0.15904,19.69575,0,268.5358,0.7758,0.25025,0.1374,8.1107145,258.9971,15.146,0.2401,2.1606,0.4801,0.0275,0.2475,0.6417,66.5548,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-05-24,0.1113,20.95005,0,264.0675,0,0.20754999999999998,0.08865,10.1170755,323.0661,18.8928,1.2578,11.3205,2.5157,-0.0018,-0.016,-0.0414,57.1853,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-05-25,0.07798,21.31155,0,262.8039,0.6059,0.38045,0.09825,9.4095225,300.4726,17.5715,0.8581,7.7231,1.7163,0.0267,0.2402,0.6227,49.0931,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-05-26,2.296,21.6336,0,261.6874,0.7926,0,0.0864,8.749251000000001,279.3877,16.3385,0.3272,2.9449,0.6544,0.0267,0.24,0.6221,54.2967,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-05-27,4.69924,21.94785,0,260.6058,0.3146,0.3745,0.10125,1.7668035,56.4192,3.2994,0.2448,2.2034,0.4897,0.0207,0.1861,0.4824,70.6671,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-05-28,3.28944,22.26225,0,259.5321,0.8452,0.1043,0.03585,5.110119,163.1801,9.5427,0.5342,4.8082,1.0685,0.0499,0.4495,1.1655,49.0942,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-05-29,3.31506,22.1688,0,259.8505,0.2362,0.0427,0.029700000000000004,8.395380000000001,268.088,15.6777,0.3363,3.0266,0.6726,0.0474,0.4265,1.1057,55.9955,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-05-30,2.3205,21.59595,0,261.8175,0.7833,0.5453,0.15150000000000002,10.5693525,337.5085,19.7373,1.0895,9.8057,2.179,0.0357,0.3216,0.8338,54.009,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-05-31,4.329359999999999,20.4474,0,265.8423,0.5745,0.49105000000000004,0.11445000000000001,0,0,0,0.8642,7.7778,1.7284,0.0245,0.2205,0.5717,70.4145,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-06-01,3.16064,19.5678,0,268.9993,0.5496,0.3773,0.18105,6.588697499999999,210.3949,12.3038,0.7538,6.7838,1.5075,0.0248,0.2233,0.5789,52.0889,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-06-02,2.6689599999999998,19.7793,0,268.2339,0.336,0.64295,0,3.020409,96.4502,5.6404,1.1318,10.186,2.2636,0.0752,0.677,1.7552,76.6699,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-06-03,1.89574,18.0525,0,274.5976,0.8021,0.23204999999999998,0.0801,5.968745999999999,190.599,11.1461,0.1192,1.0725,0.2383,0.0408,0.3676,0.9532,54.3229,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-06-04,1.32706,16.5378,0,280.4047,0.3609,0.26915,0.12855,5.5456065,177.0862,10.3559,1.1436,10.292,2.2871,0.0262,0.2359,0.6117,60.3656,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-06-05,1.07366,17.90715,0,275.1454,1.0152,0.1708,0.13005,2.7311444999999996,87.2134,5.1002,1.0358,9.322,2.0716,0.0472,0.425,1.1018,55.2453,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-06-06,1.01724,19.857,0,267.9539,1.0122,0.196,0.12179999999999999,15.460263,493.6894,28.8707,0.2078,1.8702,0.4156,-0.0024,-0.0219,-0.0568,66.5711,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-06-07,7.164359999999999,18.8814,0,271.5098,0.7602,0.039900000000000005,0.12165000000000001,15.457491,493.6007,28.8655,1.5017,13.5151,3.0034,0.024,0.216,0.56,51.0238,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-06-08,15.291499999999997,18.06765,0,274.5406,0.8338,0.021,0.0057,4.794363,153.0973,8.9531,0.6837,6.1531,1.3674,0.0111,0.0996,0.2583,74.0602,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-06-09,11.144,19.19985,0,270.34,0.1724,0.37939999999999996,0.1461,5.432364,173.4699,10.1444,0.9964,8.9677,1.9928,0.0351,0.3163,0.82,68.3201,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-06-10,13.41928,20.04615,0,267.2743,0.7568,0.12635,0,9.679792500000001,309.1026,18.0762,1.1963,10.7665,2.3926,0.0249,0.224,0.5807,57.8753,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-06-11,9.9449,19.39125,0,269.6411,0.503,0.39935,0.024149999999999998,7.508088,239.7541,14.0207,0.8188,7.3691,1.6376,0.0491,0.4416,1.1448,44.5408,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-06-12,6.96136,18.99465,0,271.0926,0.5811,0.5964,0.09990000000000002,3.081645,98.4058,5.7547,1.2758,11.4819,2.5515,-0.002,-0.018,-0.0466,83.6432,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-06-13,5.61708,19.1553,0,270.503,0.5718,0.21839999999999998,0.0345,7.413651,236.7383,13.8443,0.8904,8.0135,1.7808,0.0075,0.0676,0.1753,72.6778,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-06-14,3.93204,17.30925,0,277.4202,0.457,0.46585,0,17.24625,550.7201,32.2059,1.1282,10.1534,2.2563,0.0664,0.5974,1.5488,51.7518,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-06-15,2.7523999999999997,18.41475,0,273.2407,0.5956,0.4102,0.07155,0,0,0,0.64,5.76,1.28,0.0506,0.4554,1.1808,65.0346,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-06-16,3.00412,20.1165,0,267.0219,0.2957,0.0084,0.1713,2.432556,77.6779,4.5426,0.8772,7.8952,1.7545,0.02,0.1804,0.4676,64.7895,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-06-17,2.70382,20.76255,0,264.7271,1.0087,0.53935,0.0732,0,0,0,0.7097,6.3873,1.4194,0.0265,0.2382,0.6175,72.6144,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-06-18,2.98214,21.40845,0,262.4671,0,0.5096,0,13.711005,437.8303,25.6041,1.134,10.2063,2.2681,0.0128,0.1153,0.299,71.4332,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-06-19,2.1712599999999997,21.7551,0,261.2681,0.7131,0.6740999999999999,0,12.707698500000001,405.7918,23.7305,1.084,9.7556,2.1679,0,0,0,56.7575,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-06-20,1.5198399999999999,21.8136,0,261.067,1.3046,0.20335,0.0753,6.2374725,199.1795,11.6479,0.8974,8.0762,1.7947,0.0209,0.1883,0.4882,85.0061,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-06-21,1.06386,19.63665,0,268.7496,0.6179,0.18619999999999998,0.1575,8.0536995,257.1773,15.0396,0.6338,5.7046,1.2677,-0.0032,-0.0284,-0.0735,57.3132,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-06-22,0.7448,18.8187,0,271.741,0.97,0.1316,0.17175,0,0,0,0.8958,8.062,1.7916,0.0747,0.6727,1.7439,85.7872,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-06-23,0.5213599999999999,18.8469,0,271.6372,0.6178,0,0.0567,10.3525695,330.586,19.3325,0.8333,7.4996,1.6666,0.0445,0.4005,1.0383,85.2505,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-06-24,0.36497999999999997,20.08065,0,267.1506,0.4746,0,0.16544999999999999,4.6413675,148.21190000000001,8.6674,0.6791,6.1121,1.3582,0.0169,0.1525,0.3953,44.3478,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-06-25,4.592,21.3144,0,262.7941,0.6146,0.48369999999999996,0.1422,12.079872,385.7438,22.5581,1.1601,10.4409,2.3202,0.0069,0.0619,0.1604,19.3276,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-06-26,3.2143999999999995,21.1131,0,263.4961,0.82,0.43890000000000007,0.12179999999999999,6.178252499999999,197.2889,11.5374,1.0906,9.8158,2.1813,-0.0012,-0.0106,-0.0276,62.1093,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-06-27,2.2500799999999996,21.51765,0,262.0887,0.9312,0.0259,0.052500000000000005,0,0,0,0.5332,4.7985,1.0663,0.0106,0.0951,0.2466,58.7284,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-06-28,1.575,21.92205,0,260.6945,0.8453,0.14350000000000002,0.060450000000000004,9.6428745,307.92380000000003,18.0072,0.6585,5.9265,1.317,0.025,0.225,0.5834,68.0041,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-06-29,1.1024999999999998,21.50745,0,262.1236,0.8465,0.40145,0.05025,4.971015,158.7386,9.283,0.2845,2.5602,0.5689,0.0299,0.2693,0.6982,90.4474,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-06-30,0.77182,21.95325,0,260.5873,1.2486,0.23275,0,12.4330815,397.023,23.2177,0.6055,5.4497,1.2111,0.0124,0.1118,0.2898,80.9391,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-07-01,0.6283199999999999,21.33015,0,262.7392,0.587,0,0.0039,0,0,0,1.0351,9.3162,2.0703,0.0025,0.0227,0.0587,67.9167,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-07-02,8.04692,20.66385,0,265.0751,0.7314,0.266,0.07575000000000001,15.135057000000002,483.3044,28.2634,0.0742,0.668,0.1484,-0.0015,-0.0136,-0.0353,68.9707,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-07-03,5.6329,21.7914,0,261.1433,0.2969,0.42,0.10980000000000001,13.17456,420.6998,24.6023,0.6806,6.1253,1.3612,0.0276,0.2482,0.6434,50.4774,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-07-04,3.9429599999999994,22.2255,0,259.6572,0.4837,0.2107,0.1824,0,0,0,0.4048,3.6435,0.8097,-0.0036,-0.0328,-0.0852,44.296,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-07-05,5.47624,21.86985,0,260.8737,0.3816,0.091,0.11549999999999999,10.557666,337.1351,19.7155,0.7401,6.6613,1.4803,0.0395,0.3553,0.9211,58.7774,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-07-06,4.230379999999999,22.69005,0,258.0832,0.3221,0.5782,0.0669,10.014606,319.7943,18.7014,0.342,3.078,0.684,0.0199,0.1793,0.4648,55.2862,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-07-07,2.9887199999999994,22.3752,0,259.1481,0.8033,0.1442,0.07365,5.4761805,174.8692,10.2263,0.6306,5.675,1.2611,0.0566,0.5092,1.3201,81.3566,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-07-08,2.09216,22.2954,0,259.4189,0.2296,0.30485,0.11324999999999999,12.8222325,409.4493,23.9444,0.8072,7.265,1.6144,0.047,0.4227,1.0958,46.7296,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-07-09,4.3938999999999995,20.8467,0,264.4305,0.3052,0.48755000000000004,0.0369,6.044913,193.0306,11.2883,0.5152,4.6368,1.0304,-7e-4,-0.0066,-0.0172,65.8654,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-07-10,3.0758,21.2637,0,262.9704,0.768,0.3283,0.09690000000000001,8.3157795,265.5464,15.529,0.3081,2.7733,0.6163,0.0376,0.3383,0.8772,47.2196,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-07-11,4.26664,21.8571,0,260.9177,0.6598,0.18795,0,0.7145775,22.8189,1.3344,1.2352,11.1166,2.4704,0.0434,0.3906,1.0127,55.5203,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-07-12,2.9866200000000003,21.87705,0,260.849,0.9798,0.5656,0.0216,1.5450750000000002,49.3388,2.8853,0.9192,8.2728,1.8384,0.0324,0.2916,0.7559,45.9916,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-07-13,2.09062,21.94515,0,260.6152,0.9721,0.39690000000000003,0.02265,5.3876025,172.0414,10.0609,0.7489,6.7403,1.4979,0.0729,0.6559,1.7005,48.8936,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-07-14,1.4634199999999997,22.3218,0,259.3291,1.5374,0.29925,0,21.572333999999998,688.8646,40.2845,0.0105,0.0947,0.021,0.0343,0.309,0.801,46.0437,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-07-15,1.24292,22.35375,0,259.2208,1.236,0.1722,0.04665,10.7872065,344.4655,20.1442,0.3795,3.4155,0.759,0.0142,0.1279,0.3315,80.6124,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-07-16,0.99456,21.79935,0,261.1159,0.4053,0.29085,0,15.703947,501.4707,29.3258,1.2797,11.5169,2.5593,0.0717,0.6449,1.672,71.3452,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-07-17,1.83638,22.455,0,258.8773,0.7621,0.15960000000000002,0,11.641203,371.736,21.7389,0.9589,8.6305,1.9179,0.0771,0.6941,1.7996,69.9114,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-07-18,3.1766,22.7529,0,257.8711,0.5319,0.2506,0.1236,11.6853975,373.147,21.8215,1.0747,9.6727,2.1495,0.0125,0.1121,0.2905,64.6385,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-07-19,2.22362,23.274,0,256.128,0.6653,0.30695,0.10155,8.827749,281.8942,16.485,0.381,3.4287,0.7619,0.0679,0.6114,1.5851,32.2681,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-07-20,1.5565199999999997,23.9049,0,254.0456,0.1751,0,0.01065,14.876694,475.0544,27.781,0.6883,6.1947,1.3766,0.0127,0.1146,0.2971,57.0256,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-07-21,3.72414,22.88955,0,257.4123,0,0,0.01965,11.8241235,377.5773,22.0805,0.5279,4.7513,1.0558,0.0263,0.2369,0.6142,61.6505,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-07-22,2.93314,21.6387,0,261.6696,0.809,0.37975,0.06135,12.8835,411.4063,24.0588,0.5723,5.1508,1.1446,0.0465,0.4187,1.0856,58.6087,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-07-23,7.403619999999999,19.10385,0,270.6915,0.2563,0.30695,0.01965,11.5068555,367.4463,21.4881,1.0632,9.5692,2.1265,0.0399,0.359,0.9308,77.6563,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-07-24,5.182519999999999,18.1983,0,274.05,0.2743,0.09905,0,1.3795425000000001,44.0527,2.5762,0.584,5.2563,1.1681,0.0041,0.0365,0.0946,62.9185,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-07-25,3.62782,17.9784,0,274.8766,0.6269,0.32795,0.047400000000000005,6.2174385,198.5399,11.6105,0.727,6.5426,1.4539,-9e-4,-0.0085,-0.0221,57.5148,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-07-26,2.53946,18.49425,0,272.9444,0.4365,0.3178,0.0846,20.453485500000003,653.1365,38.1951,-0.1228,-1.1054,-0.2456,0.0249,0.2238,0.5802,52.6844,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-07-27,1.77758,19.2441,0,270.1782,0.8181,0.32935000000000003,0.1527,11.880067500000001,379.3635,22.185,0.2051,1.8463,0.4103,0.0235,0.2118,0.5491,42.4339,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-07-28,1.2443199999999999,19.78515,0,268.213,0.3983,0.11829999999999999,0.03285,16.4323845,524.732,30.6861,0.9085,8.1762,1.8169,0.0225,0.2022,0.5242,69.0012,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-07-29,0.87108,20.68365,0,265.0055,0.4837,0.25445,0.06465,13.288558499999999,424.3409,24.8153,-0.1299,-1.1692,-0.2598,0.0355,0.3196,0.8286,56.3993,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-07-30,3.73198,20.5527,0,265.4687,0.7246,0.2744,0,12.7325205,406.5848,23.7769,0.6909,6.2182,1.3818,0.0639,0.5752,1.4913,52.4768,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
